init_obs,action_agent1,action_agent2,observation,reward,done
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",2,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  1,  1,  1,  1,  1,  1,  1,  2, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",9,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  2,  1,  1,  1,  1,  1,  1,  9, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}",-1,-1,"{'agent_id': 'agent_1', 'obs': array([ 4,  4,  1,  1,  1,  1,  1,  1, -1, -1,  0], dtype=int32), 'mask': [True, True, True, True, True, True, True, True, True, True, True]}","[1288.5, 1288.5]",False
